HoursStudied,Attendance,ParentalInvolvement,AccessToResources,ExtracurricularActivities,SleepHours,PreviousScores,MotivationLevel,InternetAccess,TutoringSessions,FamilyIncome,TeacherQuality,SchoolType,PeerInfluence,PhysicalActivity,LearningDisabilities,ParentalEducationLevel,DistanceFromHome,Gender,ExamScore
23,85,0,-1,0,8,67,-1,1,1,0,0,Private,0,3,0,Postgraduate,-1,Female,66
21,90,1,1,1,7,76,1,1,2,1,1,Public,1,3,0,College,0,Female,74
15,95,0,1,1,9,62,0,1,2,0,0,Public,1,3,0,1 School,-1,Male,69
20,94,0,1,1,8,89,-1,1,0,0,0,Public,1,4,1,1 School,0,Female,70
11,99,0,0,0,10,60,0,1,1,1,0,Public,1,1,0,College,1,Female,68
27,83,0,-1,0,5,91,0,1,3,-1,,Public,0,2,0,Postgraduate,1,Male,70
19,96,0,0,1,8,97,0,1,3,0,0,Public,-1,2,0,1 School,1,Male,71
27,92,0,-1,1,9,100,1,1,2,0,1,Public,1,0,0,Postgraduate,0,Female,73
17,96,0,0,0,9,93,-1,1,3,0,0,Private,0,2,0,1 School,-1,Male,69
17,60,-1,-1,1,7,61,0,1,1,-1,0,Public,1,4,0,Postgraduate,1,Female,61
15,99,0,0,1,5,71,0,1,0,0,0,Public,0,2,0,College,0,Male,68
25,79,0,-1,1,9,54,0,1,1,-1,0,Private,1,2,0,Postgraduate,-1,Male,66
16,92,1,-1,1,6,58,-1,1,0,1,0,Private,1,4,0,1 School,1,Female,67
24,65,-1,1,1,7,52,0,1,1,1,0,Public,0,1,0,Postgraduate,0,Female,64
18,76,-1,1,1,10,82,1,1,1,0,0,Private,-1,4,0,College,1,Male,67
8,71,1,0,1,5,77,0,0,0,1,0,Public,0,4,0,1 School,0,Female,61
17,72,-1,0,0,8,96,1,1,2,-1,1,Public,0,3,0,1 School,1,Male,65
13,65,-1,1,1,6,73,0,1,0,-1,0,Private,1,3,0,Postgraduate,1,Female,62
20,92,-1,1,0,6,82,0,1,0,0,0,Public,0,5,0,1 School,1,Female,69
13,60,1,1,0,7,70,0,1,1,0,0,Public,-1,3,0,College,-1,Female,61
26,73,1,0,0,8,91,0,1,4,-1,-1,Public,0,5,0,1 School,0,Male,69
19,67,0,-1,0,8,96,1,0,1,1,-1,Public,1,3,0,College,1,Male,64
19,84,0,-1,0,9,72,1,1,1,-1,0,Public,1,3,0,1 School,-1,Female,65
24,70,0,1,0,6,54,-1,1,1,1,0,Public,0,1,0,1 School,0,Female,64
26,70,1,1,1,5,58,0,1,1,-1,-1,Private,1,3,0,Postgraduate,0,Male,68
20,80,-1,0,1,6,86,1,1,1,-1,0,Private,1,3,0,1 School,1,Female,67
15,86,1,0,1,8,66,-1,1,0,0,1,Private,1,5,0,College,1,Male,68
9,65,-1,0,1,7,89,0,1,2,-1,0,Public,1,4,0,1 School,0,Male,61
16,67,0,1,1,4,87,1,1,5,1,1,Public,1,4,0,College,1,Male,69
16,70,-1,1,1,4,85,1,1,0,0,0,Private,0,3,0,1 School,1,Male,64
21,99,1,0,1,7,91,0,0,3,0,0,Public,1,4,0,College,1,Male,74
18,76,0,0,0,8,88,-1,1,1,0,0,Public,0,4,0,College,1,Female,66
24,84,0,0,0,6,82,0,1,1,0,0,Public,-1,2,0,1 School,1,Male,68
16,70,0,1,1,8,50,1,1,3,1,0,Private,0,3,0,Postgraduate,-1,Male,65
20,80,0,1,1,5,76,0,0,0,-1,0,Private,-1,3,0,College,1,Female,66
27,63,1,-1,0,7,80,0,0,2,0,1,Public,1,2,0,1 School,1,Female,66
22,61,0,-1,0,7,98,1,1,3,1,-1,Private,0,2,0,College,1,Female,65
20,79,0,0,0,8,83,0,1,3,-1,0,Private,0,4,0,College,0,Male,67
16,76,-1,0,1,5,79,0,1,0,-1,1,Public,1,4,0,Postgraduate,0,Female,65
16,65,0,0,0,5,77,0,1,1,1,1,Public,1,3,0,1 School,0,Male,63
15,88,1,0,0,8,55,0,1,1,1,1,Private,0,2,0,1 School,1,Male,67
17,100,0,1,1,5,71,-1,1,2,-1,0,Public,0,4,0,1 School,1,Male,70
25,76,1,1,1,6,57,-1,0,0,0,0,Public,1,3,0,Postgraduate,0,Male,68
19,85,0,0,1,9,53,1,1,1,0,0,Public,0,3,0,College,-1,Male,66
12,99,0,0,1,7,66,-1,1,3,0,-1,Private,-1,1,0,Postgraduate,0,Female,67
31,93,0,-1,0,8,82,-1,1,2,1,1,Private,0,1,0,1 School,1,Male,72
22,79,1,1,1,8,93,0,1,0,0,0,Private,-1,2,1,1 School,1,Female,68
12,89,0,1,0,8,91,0,0,1,-1,1,Public,0,2,0,1 School,1,Male,66
17,65,0,0,0,7,65,0,1,0,1,0,Private,0,4,0,1 School,0,Male,62
21,80,1,-1,1,6,52,0,1,1,-1,0,Public,-1,4,0,1 School,1,Male,65
30,71,1,-1,0,10,70,-1,1,3,0,0,Public,0,4,1,1 School,1,Female,67
13,66,0,0,1,7,66,-1,1,3,0,0,Public,-1,2,0,College,1,Female,62
26,77,0,-1,1,7,69,-1,1,1,1,0,Public,0,3,1,1 School,1,Female,66
28,65,0,0,0,8,78,1,0,1,1,0,Private,1,3,0,College,1,Female,67
16,88,0,0,1,6,52,0,1,2,1,1,Public,1,3,0,1 School,1,Female,68
18,78,0,0,1,6,69,0,1,1,0,0,Public,-1,4,0,Postgraduate,0,Female,66
14,81,1,1,0,9,78,0,1,0,0,0,Private,1,4,0,College,1,Female,68
19,66,-1,0,0,6,72,0,1,2,-1,0,Public,-1,5,0,1 School,1,Male,62
20,66,0,1,0,8,83,0,1,1,-1,,Public,0,2,1,College,1,Male,64
24,83,1,-1,0,8,59,0,1,1,-1,0,Public,1,3,0,1 School,1,Male,68
27,99,-1,-1,1,7,58,-1,1,2,0,0,Private,1,2,0,Postgraduate,0,Male,71
16,64,0,0,0,7,65,0,1,2,0,1,Public,0,4,0,1 School,1,Male,63
8,71,1,0,0,8,55,1,1,1,-1,1,Public,1,2,0,College,0,Male,62
20,95,1,-1,1,7,62,-1,1,1,-1,-1,Private,1,3,0,College,1,Male,69
22,63,0,0,1,4,54,0,1,0,0,0,Private,1,3,0,1 School,0,Male,62
21,95,-1,0,1,9,70,0,1,3,1,0,Public,1,3,0,1 School,1,Female,71
18,81,-1,1,1,6,86,0,1,3,-1,0,Public,1,4,0,College,1,Male,69
21,76,0,0,1,7,64,-1,1,1,0,1,Private,1,2,0,1 School,0,Male,66
29,72,-1,0,0,5,50,-1,1,0,-1,0,Public,0,4,0,1 School,1,Female,64
22,72,-1,1,0,6,78,-1,0,1,-1,1,Public,0,3,0,Postgraduate,1,Male,65
18,72,1,1,0,6,85,1,1,1,1,1,Private,1,1,0,1 School,0,Male,68
17,95,1,0,0,7,70,1,1,1,-1,0,Public,0,3,0,1 School,1,Male,69
19,89,1,0,1,6,65,-1,1,2,-1,0,Public,0,3,1,Postgraduate,1,Male,68
30,87,-1,0,1,10,75,-1,1,3,-1,-1,Public,0,4,0,College,1,Male,71
19,92,-1,0,0,7,55,0,1,1,0,0,Public,0,5,0,1 School,-1,Male,66
20,70,1,-1,0,8,82,0,1,2,-1,1,Private,1,3,0,1 School,0,Male,65
17,85,1,0,1,7,87,0,1,1,-1,0,Private,0,1,0,,1,Female,68
27,78,1,1,0,8,85,0,1,0,1,0,Public,1,3,0,College,1,Male,72
32,91,1,0,1,4,66,0,1,3,-1,1,Public,0,2,0,Postgraduate,1,Female,75
23,72,1,-1,1,6,92,-1,1,2,1,0,Public,-1,3,0,College,1,Male,67
20,86,0,0,0,6,97,-1,1,1,-1,0,Private,0,2,0,1 School,0,Male,67
20,95,0,0,0,6,65,1,1,2,-1,0,Public,0,3,0,College,1,Female,70
6,76,0,0,1,8,63,0,1,5,0,0,Public,0,3,0,College,1,Male,64
24,63,0,0,1,8,85,1,1,1,-1,0,Private,1,3,0,1 School,-1,Female,65
21,81,0,0,1,7,85,0,1,1,-1,1,Public,-1,3,0,Postgraduate,0,Male,68
23,74,1,1,0,7,76,0,1,1,0,-1,Public,0,2,0,College,0,Female,67
16,87,-1,0,1,10,96,0,0,1,-1,1,Public,1,1,0,College,0,Male,66
18,98,1,0,0,7,57,-1,1,0,1,0,Private,0,1,0,Postgraduate,0,Male,69
18,79,-1,1,0,4,74,-1,1,2,-1,0,Public,-1,1,0,1 School,1,Female,64
26,79,0,1,1,8,52,1,1,1,0,0,Public,-1,3,1,Postgraduate,1,Female,68
18,86,1,0,0,8,53,-1,1,5,-1,1,Private,-1,3,0,1 School,1,Male,68
32,64,-1,1,1,9,53,-1,0,1,-1,0,Private,1,3,0,College,1,Female,65
23,70,0,0,1,8,75,0,1,0,1,0,Public,1,2,0,1 School,0,Male,65
12,97,-1,0,1,6,79,0,0,1,0,0,Public,-1,2,0,1 School,1,Male,65
19,87,1,0,0,8,50,-1,1,0,1,1,Public,0,2,0,1 School,1,Female,67
16,61,1,0,1,7,82,0,1,2,-1,0,Public,-1,3,0,1 School,1,Female,63
7,68,1,0,0,9,74,0,1,1,-1,1,Public,1,3,0,1 School,1,Female,62
30,87,1,0,1,9,61,1,1,2,0,1,Private,0,4,0,1 School,0,Male,73
24,91,1,1,1,7,51,1,1,2,0,0,Public,0,3,0,1 School,0,Male,72
23,94,-1,0,0,8,58,1,1,5,-1,-1,Public,0,6,0,1 School,1,Female,71
21,72,0,0,0,9,80,1,1,3,-1,0,Public,0,4,0,1 School,1,Male,67
12,97,0,-1,1,7,83,0,1,0,-1,0,Public,0,2,0,College,0,Male,66
17,82,0,1,1,10,82,1,1,1,0,0,Private,1,2,0,1 School,0,Male,68
25,88,1,1,1,9,58,-1,1,0,-1,0,Public,-1,4,0,Postgraduate,1,Male,70
14,84,0,0,1,6,96,0,0,2,-1,0,Private,0,2,0,Postgraduate,-1,Male,66
5,65,-1,1,0,7,71,0,1,0,-1,0,Private,-1,2,0,College,-1,Male,56
19,99,0,1,1,8,88,1,0,1,-1,1,Public,1,3,0,1 School,-1,Female,71
19,65,-1,1,0,10,58,0,1,2,0,1,Private,1,3,0,Postgraduate,0,Female,64
21,70,0,0,0,8,74,-1,1,2,0,0,Public,1,3,0,Postgraduate,-1,Male,65
24,93,0,0,1,7,76,1,1,2,-1,0,Public,0,1,1,1 School,1,Male,70
24,85,1,-1,1,9,89,0,1,1,-1,0,Public,1,2,0,Postgraduate,0,Male,70
22,94,-1,1,1,7,81,0,1,2,0,1,Public,0,4,0,1 School,-1,Male,71
27,81,1,1,1,6,70,0,1,0,-1,0,Public,1,5,0,1 School,-1,Female,70
11,75,-1,1,0,8,64,0,1,3,-1,0,Public,0,3,1,College,0,Female,62
23,97,0,0,1,6,99,-1,1,1,-1,0,Private,1,3,0,1 School,1,Female,72
24,61,0,0,0,10,64,-1,1,0,-1,0,Private,1,3,0,1 School,1,Female,62
13,94,-1,0,1,7,56,1,1,2,-1,1,Public,0,4,0,College,1,Male,67
11,69,-1,0,1,8,65,-1,1,0,-1,0,Public,-1,2,0,College,0,Male,58
16,94,-1,0,1,6,66,0,1,3,0,1,Public,-1,4,0,College,1,Female,69
16,66,0,-1,0,9,56,0,1,0,-1,1,Private,1,4,1,College,1,Female,60
25,83,1,1,1,7,85,1,1,2,-1,0,Public,-1,4,0,College,1,Male,72
16,96,0,0,0,7,81,0,1,0,-1,-1,Public,-1,3,0,1 School,0,Male,66
15,79,0,1,1,7,66,0,1,2,-1,0,Public,1,3,0,College,-1,Female,66
16,90,0,1,1,5,100,-1,1,1,1,0,Private,-1,4,0,1 School,0,Male,69
27,92,-1,0,1,7,83,-1,1,2,-1,0,Public,1,4,1,College,0,Female,70
20,89,-1,0,1,8,85,0,1,2,0,1,Public,1,1,0,Postgraduate,1,Female,70
19,97,1,1,0,5,78,-1,1,0,0,-1,Private,-1,3,0,College,0,Male,70
19,78,-1,1,1,9,78,0,1,2,-1,1,Public,-1,2,0,College,1,Female,67
28,67,1,0,1,7,51,0,1,2,0,0,Public,0,3,0,1 School,1,Female,67
16,62,-1,-1,0,7,89,1,1,0,0,0,Public,0,3,0,1 School,-1,Female,59
28,70,0,0,1,4,96,-1,1,1,0,0,Private,1,2,0,,0,Male,67
21,66,1,0,1,7,56,0,1,1,-1,0,Private,0,4,0,Postgraduate,0,Male,65
19,82,0,0,0,5,90,0,1,1,1,0,Public,-1,3,0,College,1,Male,68
35,67,1,1,1,6,77,-1,1,1,-1,0,Public,1,3,0,College,1,Male,71
14,62,0,0,0,5,64,0,1,2,-1,0,Public,0,3,0,College,1,Male,61
18,61,0,0,1,6,96,0,1,0,0,0,Public,-1,3,0,1 School,1,Male,63
13,93,0,1,1,7,51,-1,1,1,-1,1,Private,0,3,0,1 School,1,Female,67
26,84,1,0,0,7,64,0,0,1,0,1,Public,0,4,0,College,1,Male,69
30,74,0,1,0,8,94,-1,1,0,0,0,Public,1,3,0,1 School,1,Male,70
30,96,0,-1,1,4,74,1,0,0,-1,-1,Public,-1,3,0,1 School,0,Male,69
27,63,1,0,1,7,80,0,1,1,-1,1,Public,0,4,0,1 School,-1,Female,66
19,99,0,-1,1,7,87,-1,1,1,0,0,Public,1,4,0,1 School,0,Female,70
18,85,0,0,1,6,57,-1,1,2,0,1,Public,0,2,0,Postgraduate,0,Male,67
10,67,1,1,0,6,61,0,1,0,-1,1,Private,0,2,0,1 School,1,Female,61
32,87,0,1,1,9,100,0,1,2,0,-1,Private,0,2,0,Postgraduate,0,Male,74
23,91,0,1,1,10,62,-1,1,1,0,1,Private,-1,3,0,College,1,Male,70
17,77,1,0,1,4,77,-1,1,0,0,0,Private,1,4,0,1 School,1,Female,66
28,94,0,1,1,6,65,1,1,1,-1,1,Public,1,1,0,1 School,1,Female,73
14,66,0,0,1,5,93,0,1,1,0,0,Private,-1,2,0,1 School,1,Male,62
22,71,0,-1,1,7,98,-1,1,2,-1,1,Public,0,2,0,1 School,0,Female,65
19,64,1,0,0,9,57,-1,1,0,0,1,Private,0,3,0,1 School,1,Female,62
24,68,-1,0,1,8,80,0,0,1,-1,-1,Public,1,4,0,Postgraduate,0,Male,64
20,70,0,0,1,7,91,0,1,1,-1,0,Public,-1,2,0,1 School,-1,Male,63
11,97,0,0,0,7,91,0,1,1,0,0,Public,1,4,0,1 School,1,Male,69
20,63,0,0,0,7,72,-1,1,3,-1,1,Public,-1,5,1,Postgraduate,1,Male,63
26,77,0,0,1,8,61,0,1,1,-1,0,Public,0,4,0,College,0,Male,67
20,81,0,-1,0,8,69,0,1,1,0,0,Private,0,2,0,1 School,1,Female,65
25,96,0,1,0,8,88,0,1,0,-1,0,Private,0,1,0,1 School,1,Male,71
14,100,0,0,1,4,100,0,1,3,-1,0,Public,0,3,0,Postgraduate,0,Female,71
20,90,0,0,0,7,78,1,1,0,0,1,Public,1,4,1,Postgraduate,-1,Male,69
16,99,0,1,1,7,60,0,1,2,-1,1,Private,0,3,0,Postgraduate,0,Male,71
24,91,-1,0,1,8,52,0,1,1,-1,0,Public,0,5,0,1 School,1,Male,68
20,99,-1,0,1,7,97,0,1,2,-1,0,Public,0,0,0,1 School,1,Male,70
24,88,0,1,1,8,74,0,1,0,-1,1,Private,0,3,0,Postgraduate,1,Male,71
27,63,0,0,1,6,86,0,1,1,0,0,Public,1,4,0,Postgraduate,1,Female,68
24,76,-1,1,0,8,83,0,1,1,1,0,Private,1,4,0,1 School,1,Female,69
22,86,0,0,1,9,95,0,1,4,0,-1,Private,1,2,0,College,1,Male,71
14,74,1,0,0,5,63,-1,0,2,-1,1,Private,1,3,0,College,-1,Female,63
20,71,-1,0,0,5,72,0,1,4,0,0,Public,1,4,0,Postgraduate,0,Male,66
17,83,0,0,0,8,96,0,1,1,-1,0,Public,1,3,0,College,0,Male,67
18,97,1,-1,1,7,79,0,1,3,1,0,Private,1,3,0,1 School,-1,Male,71
18,61,-1,-1,0,9,54,0,1,0,0,0,Public,0,2,0,College,1,Female,59
14,91,1,0,1,7,60,0,1,0,1,0,Public,0,2,0,1 School,1,Male,67
8,89,1,1,0,8,62,0,1,2,0,0,Public,1,4,1,1 School,0,Male,66
16,99,-1,1,1,6,100,1,1,1,1,1,Public,1,3,0,1 School,-1,Female,72
21,97,1,1,0,8,61,-1,1,0,-1,1,Public,0,3,1,Postgraduate,1,Female,70
12,90,0,0,1,8,93,-1,1,3,1,0,Public,0,3,0,1 School,1,Female,68
20,81,-1,0,0,6,54,-1,1,0,-1,-1,Public,1,2,0,College,0,Female,63
31,68,0,0,0,9,59,0,1,3,1,1,Public,0,2,0,Postgraduate,1,Female,69
26,82,-1,0,0,4,94,-1,1,0,-1,-1,Private,1,3,0,1 School,1,Male,67
30,91,0,1,1,7,95,-1,1,1,0,1,Public,1,3,0,College,1,Female,75
22,96,-1,-1,1,5,59,0,1,0,0,1,Private,1,2,0,1 School,-1,Female,67
27,92,1,1,1,5,61,0,1,0,0,1,Private,1,3,0,Postgraduate,1,Male,74
16,68,0,1,1,8,77,0,1,1,0,1,Public,1,4,0,Postgraduate,0,Male,66
16,84,0,1,1,5,53,0,0,2,-1,0,Public,0,1,0,1 School,1,Male,65
4,73,-1,0,1,5,97,1,1,1,-1,1,Public,-1,1,0,1 School,1,Male,60
27,60,0,1,0,8,68,1,1,1,0,0,Private,-1,4,1,1 School,-1,Female,63
29,68,-1,1,1,5,74,-1,1,3,1,1,Public,0,2,1,Postgraduate,1,Male,69
17,65,1,1,0,9,55,0,1,1,0,0,Public,1,2,0,1 School,1,Male,64
18,94,-1,0,1,8,52,0,1,1,0,0,Private,1,4,0,College,1,Female,68
15,70,0,0,0,6,73,-1,1,2,0,-1,Public,1,4,0,,0,Male,63
22,71,0,0,1,8,56,-1,1,0,0,1,Public,0,2,0,Postgraduate,1,Male,65
27,98,0,1,0,4,82,0,1,0,1,0,Public,1,3,0,1 School,1,Female,74
10,75,0,1,1,8,90,0,1,2,-1,0,Public,1,2,0,Postgraduate,0,Male,65
22,60,0,0,1,5,52,0,1,0,-1,0,Public,-1,2,0,1 School,1,Female,61
18,71,0,1,1,6,81,0,1,1,-1,1,Public,1,3,0,1 School,1,Male,66
21,65,0,1,1,6,91,1,1,1,0,1,Public,1,3,0,1 School,0,Male,67
23,64,1,0,1,9,72,0,1,0,-1,1,Public,1,3,0,College,1,Male,66
19,63,1,0,0,6,98,1,1,4,1,0,Private,1,2,0,Postgraduate,1,Male,69
19,84,0,0,1,7,56,-1,1,2,-1,0,Public,0,3,0,1 School,0,Female,65
19,68,1,1,0,6,66,0,1,2,0,0,Public,0,3,0,1 School,-1,Female,65
26,74,1,0,0,6,62,0,1,0,-1,0,Private,0,3,0,1 School,1,Female,66
23,94,0,1,0,5,100,-1,1,2,0,1,Public,0,2,0,Postgraduate,1,Male,73
21,77,-1,0,1,7,65,0,1,2,-1,1,Public,-1,2,0,1 School,0,Female,64
12,97,0,-1,1,7,69,-1,1,0,-1,1,Public,1,5,0,1 School,1,Female,67
18,80,0,-1,1,8,92,1,1,0,0,1,Private,1,1,0,College,1,Male,67
25,76,0,-1,1,7,96,0,1,3,0,0,Public,1,4,1,1 School,1,Female,68
20,90,0,-1,1,7,97,0,1,2,1,1,Public,1,3,0,College,0,Male,71
24,63,0,0,1,8,78,0,1,0,-1,1,Private,-1,3,0,1 School,1,Male,64
31,64,0,0,1,6,83,0,1,1,0,0,Public,1,2,0,1 School,0,Female,67
26,86,0,-1,0,5,67,0,1,2,-1,1,Private,1,1,0,1 School,0,Female,68
21,79,-1,0,1,8,80,1,1,1,-1,1,Private,-1,3,0,College,1,Male,67
17,92,-1,0,1,6,65,1,1,3,0,1,Public,1,2,0,College,1,Male,70
5,97,0,-1,1,7,87,0,1,2,0,0,Private,0,3,1,1 School,-1,Female,64
19,76,0,0,1,6,65,0,1,0,-1,0,Public,0,4,1,1 School,1,Female,63
18,84,1,1,0,6,94,0,1,3,1,0,Public,0,4,0,1 School,1,Male,71
22,80,-1,-1,0,4,57,-1,1,1,-1,0,Public,0,3,0,Postgraduate,0,Male,64
19,99,-1,-1,0,8,79,1,1,3,0,0,Private,1,4,0,1 School,1,Male,70
18,93,0,1,0,4,76,1,1,3,-1,0,Public,-1,3,0,College,1,Female,70
9,96,0,1,1,9,63,0,1,1,1,0,Private,0,1,0,1 School,1,Male,67
14,70,0,0,1,9,51,-1,1,1,-1,1,Public,-1,4,0,College,1,Male,62
23,91,0,0,0,6,57,-1,1,2,-1,1,Private,1,2,0,1 School,1,Male,69
30,71,-1,1,0,9,98,-1,1,2,1,0,Public,1,1,0,1 School,0,Female,69
19,68,-1,1,0,10,97,-1,0,0,-1,0,Public,1,3,0,College,-1,Female,62
22,98,-1,0,0,7,56,1,1,1,1,0,Private,0,1,0,College,1,Female,70
26,61,0,0,1,8,69,1,1,2,0,1,Public,1,3,0,1 School,1,Male,66
15,99,1,0,0,7,73,-1,1,1,-1,0,Public,1,3,0,1 School,1,Male,69
22,66,0,-1,1,9,74,0,1,3,-1,1,Public,-1,3,0,Postgraduate,1,Female,65
16,93,-1,1,1,5,65,-1,1,0,0,0,Public,-1,3,0,1 School,1,Female,66
25,71,1,0,1,7,96,-1,1,2,-1,0,Public,1,3,0,1 School,1,Female,69
21,74,1,0,1,8,95,-1,1,1,0,0,Private,1,5,1,1 School,-1,Female,66
22,69,-1,1,1,8,51,0,1,1,-1,1,Public,1,3,0,1 School,1,Female,65
15,83,0,-1,1,7,83,-1,1,1,1,0,Public,0,2,0,Postgraduate,1,Female,66
24,74,-1,-1,1,9,54,0,1,1,-1,,Public,0,3,0,,1,Female,63
33,86,-1,0,1,7,80,0,1,0,-1,1,Public,0,3,0,Postgraduate,1,Female,72
14,61,0,0,1,7,93,-1,1,3,0,1,Public,-1,2,0,1 School,0,Male,62
18,63,1,1,0,8,82,0,1,1,1,0,Private,-1,1,0,1 School,1,Male,64
21,64,0,-1,0,7,73,1,1,2,-1,0,Public,-1,2,1,College,-1,Female,61
25,77,1,0,1,7,98,-1,1,0,1,0,Public,1,2,0,1 School,1,Male,70
17,93,0,0,0,6,87,0,1,1,-1,1,Private,-1,2,0,1 School,0,Female,67
3,96,1,1,1,10,62,0,1,3,-1,0,Private,0,4,0,1 School,-1,Male,66
28,70,0,0,1,6,69,0,1,2,-1,-1,Public,1,4,1,1 School,1,Male,66
25,83,-1,0,1,8,88,-1,1,1,0,1,Public,0,3,1,College,1,Male,68
10,91,1,1,1,10,51,0,1,0,-1,0,Public,1,3,0,Postgraduate,0,Male,67
16,72,0,1,0,5,53,0,1,1,1,1,Public,1,3,0,College,1,Male,65
29,76,0,1,1,8,93,-1,0,0,0,1,Public,1,4,0,College,0,Male,70
29,81,0,0,1,7,52,0,0,1,1,0,Public,0,4,0,College,1,Female,69
26,65,0,0,1,10,84,0,1,1,-1,1,Public,1,4,0,Postgraduate,1,Male,68
19,61,0,0,0,6,66,0,1,0,1,0,Public,0,1,0,1 School,1,Male,61
20,66,0,1,1,6,91,-1,1,0,0,1,Public,-1,5,0,1 School,-1,Male,65
19,85,1,1,0,7,92,0,1,3,0,0,Public,0,2,0,College,1,Female,71
27,63,0,1,0,6,98,-1,1,0,0,0,Private,-1,3,0,1 School,1,Female,66
15,68,0,1,0,6,55,0,0,0,1,0,Private,1,3,0,1 School,1,Female,62
15,74,-1,-1,0,10,71,0,1,0,-1,1,Public,-1,2,0,Postgraduate,1,Male,61
26,63,1,1,1,7,79,0,1,1,-1,1,Public,-1,2,0,1 School,1,Male,67
20,68,0,1,1,6,96,0,1,0,-1,1,Public,0,3,0,1 School,1,Female,66
28,96,-1,1,0,6,63,1,0,1,1,0,Public,1,2,0,1 School,0,Female,71
16,61,0,1,1,8,54,1,1,0,-1,1,Private,1,3,0,College,0,Male,62
20,86,0,0,1,8,60,-1,1,1,1,0,Public,0,3,1,Postgraduate,1,Male,67
14,75,0,0,1,6,75,0,1,0,-1,1,Public,0,2,0,1 School,1,Male,64
20,87,0,-1,0,5,84,0,1,2,0,0,Private,0,3,0,1 School,1,Male,68
11,84,0,0,1,7,85,1,1,3,0,0,Public,0,4,0,College,0,Female,67
17,69,0,0,1,7,54,1,1,1,1,-1,Public,0,2,0,1 School,1,Male,63
11,94,1,1,0,6,88,0,1,2,0,0,Public,1,4,0,1 School,1,Male,70
24,80,-1,1,1,9,83,0,1,1,-1,-1,Public,-1,1,0,1 School,1,Male,67
24,93,0,1,1,8,70,-1,1,1,0,1,Private,0,3,0,1 School,0,Female,71
10,76,0,-1,1,7,79,-1,1,3,0,0,Private,0,4,0,1 School,-1,Female,62
28,99,0,0,1,6,88,0,1,3,-1,0,Public,1,4,0,1 School,1,Female,75
35,91,-1,0,1,10,63,-1,1,1,0,0,Public,0,5,0,1 School,1,Male,72
20,99,0,-1,1,5,97,-1,1,4,1,0,Public,0,3,0,College,1,Female,73
16,81,-1,0,0,6,57,1,1,3,-1,-1,Private,1,3,0,1 School,1,Male,64
37,79,0,1,0,6,95,1,1,1,1,0,Public,-1,1,0,1 School,1,Male,73
12,90,0,-1,1,7,87,-1,1,2,-1,1,Public,0,2,0,Postgraduate,-1,Male,66
20,95,-1,-1,0,8,83,1,1,1,0,0,Private,1,3,0,1 School,1,Female,69
21,99,0,0,1,5,54,1,1,1,-1,0,Public,0,4,0,College,0,Male,70
28,73,0,1,1,6,96,0,1,1,0,0,Public,-1,0,0,Postgraduate,1,Female,70
22,92,1,1,0,8,65,0,1,0,0,1,Private,1,2,0,1 School,0,Male,71
17,68,-1,1,1,6,87,1,1,0,-1,0,Private,1,4,1,College,1,Male,64
14,82,0,1,0,6,94,-1,1,7,0,1,Private,-1,4,0,Postgraduate,1,Male,71
18,67,1,0,1,7,62,1,1,1,-1,-1,Private,1,2,0,1 School,-1,Male,63
14,74,1,1,1,6,96,-1,1,2,-1,1,Public,0,4,0,College,1,Male,68
20,97,0,0,0,7,81,0,1,3,0,1,Public,0,3,1,College,1,Male,71
17,66,0,0,1,8,83,0,1,4,0,1,Private,-1,5,0,1 School,0,Male,65
11,85,1,0,1,7,96,0,0,1,-1,0,Public,0,3,0,1 School,1,Male,66
28,84,1,1,1,9,76,1,1,0,1,0,Private,-1,3,0,1 School,1,Male,72
17,65,1,1,1,8,72,-1,1,1,-1,0,Public,1,4,0,College,0,Male,65
12,73,-1,0,0,7,82,0,0,1,-1,0,Public,1,3,0,1 School,-1,Male,60
19,83,-1,0,0,7,78,1,0,2,-1,1,Public,1,4,0,Postgraduate,0,Male,67
20,67,0,1,0,10,53,1,1,1,-1,0,Private,1,2,0,Postgraduate,1,Male,65
10,92,1,-1,1,6,59,1,1,0,-1,0,Public,-1,2,0,1 School,0,Female,64
22,99,1,1,1,7,51,0,1,2,1,1,Public,-1,4,1,1 School,0,Male,72
14,69,1,0,0,6,55,0,1,3,-1,-1,Private,1,2,0,1 School,0,Male,62
30,67,0,0,1,8,86,0,1,0,-1,0,Public,0,4,0,1 School,0,Female,67
23,78,0,0,1,10,50,0,1,1,0,0,Private,1,3,1,Postgraduate,1,Female,67
18,90,0,0,0,7,65,-1,1,4,0,0,Public,1,3,0,College,1,Female,69
16,71,1,1,1,7,72,-1,1,1,0,-1,Private,0,4,0,College,0,Female,65
19,61,0,1,0,7,97,-1,1,0,0,1,Public,-1,3,1,College,-1,Male,62
24,82,1,0,1,5,66,0,1,0,0,0,Private,0,3,0,Postgraduate,1,Male,69
20,98,0,1,0,7,89,0,1,1,1,0,Public,1,3,0,College,-1,Female,72
19,76,-1,1,1,10,70,-1,1,1,-1,0,Public,-1,3,0,College,-1,Female,63
20,77,1,0,0,8,55,-1,1,1,0,0,Public,-1,3,0,College,-1,Female,64
16,99,-1,0,1,9,55,0,1,1,1,0,Public,0,3,1,College,-1,Female,67
18,88,0,0,0,9,72,1,1,2,1,1,Public,0,4,0,Postgraduate,0,Male,70
